Protein_ID,Length,Mean_IUPred,Disorder_Fraction,Longest_IDR,Mean_IUPred_N50,Disorder_Fraction_N50,Longest_IDR_N50
tr|Q9VQH3|Q9VQH3_DROME,634,0.11693029495268153,0.00473186119873817,2,0.06018122,0.0,0
tr|Q9VH18|Q9VH18_DROME,634,0.3596687665615143,0.30757097791798105,69,0.1926265199999999,0.0,0
tr|Q9VRN6|Q9VRN6_DROME,634,0.16519247160883296,0.056782334384858045,10,0.44747988000000016,0.34,10
tr|Q961J0|Q961J0_DROME,634,0.6578311940063089,0.722397476340694,241,0.5859902399999999,0.78,26
sp|P21187|PABP_DROME,634,0.37553569873817005,0.2476340694006309,64,0.15441358000000002,0.0,0
sp|A1Z7A8|COIL_DROME,634,0.5099100694006313,0.47318611987381703,197,0.22852508,0.0,0
tr|Q9VUL2|Q9VUL2_DROME,634,0.26359738012618306,0.22555205047318613,65,0.79831544,1.0,50
tr|Q8IMS8|Q8IMS8_DROME,634,0.4322930331230288,0.2665615141955836,51,0.19787348000000005,0.0,0
tr|Q7K110|Q7K110_DROME,634,0.1456255757097792,0.0031545741324921135,1,0.0919492,0.0,0
tr|Q8SXZ6|Q8SXZ6_DROME,634,0.34209489747634075,0.24290220820189273,41,0.7413832600000001,0.82,41
tr|Q9W4D1|Q9W4D1_DROME,634,0.2460363233438481,0.09621451104100946,26,0.5118016799999999,0.58,26
sp|P11146|HSP7B_DROME,633,0.3336500568720375,0.12954186413902052,24,0.30114225999999994,0.04,2
tr|Q9W3G0|Q9W3G0_DROME,633,0.22088863823064758,0.08056872037914692,29,0.14410459999999997,0.0,0
sp|Q9VN12|NCKXH_DROME,633,0.24527890995260662,0.25908372827804105,101,0.31308462000000004,0.22,11
tr|A1Z910|A1Z910_DROME,633,0.1781909257503949,0.014218009478672985,5,0.11447675999999998,0.0,0
tr|Q7K3R0|Q7K3R0_DROME,633,0.12017403791469192,0.04897314375987362,31,0.53619396,0.62,31
sp|Q6WV19|GALT2_DROME,633,0.2811620695102681,0.12954186413902052,23,0.18316664,0.0,0
tr|Q9VY02|Q9VY02_DROME,633,0.19229650552922575,0.020537124802527645,7,0.08164854000000002,0.0,0
tr|Q9VYI8|Q9VYI8_DROME,633,0.36406847393364866,0.20537124802527645,36,0.44845478000000016,0.1,2
sp|Q9VFC0|SCC4_DROME,632,0.16421310917721513,0.01740506329113924,5,0.15996157999999996,0.06,3
tr|Q9W3W9|Q9W3W9_DROME,632,0.19359050949367104,0.19936708860759494,66,0.8094830000000001,1.0,50
tr|Q9VQC0|Q9VQC0_DROME,632,0.2164263117088606,0.20094936708860758,46,0.4895607199999998,0.32,15
tr|A1ZBM9|A1ZBM9_DROME,632,0.07065701740506332,0.0,0,0.08737523999999999,0.0,0
tr|Q9VHC7|Q9VHC7_DROME,632,0.4824895427215182,0.46044303797468356,52,0.6888612799999998,1.0,50
tr|Q9VDR9|Q9VDR9_DROME,632,0.1148760522151896,0.061708860759493674,18,0.24531648,0.18,9
sp|Q8MVS5|GLT35_DROME,632,0.23145158386075945,0.08702531645569621,19,0.10919612,0.0,0
tr|Q9W4N6|Q9W4N6_DROME,631,0.22445338193343856,0.0554675118858954,31,0.5822652,0.68,31
tr|Q9V406|Q9V406_DROME,631,0.565038941362917,0.6164817749603804,118,0.6021533400000001,0.9,34
sp|Q7K4Y6|DAT_DROME,631,0.061016285261489625,0.04120443740095087,24,0.36566294000000005,0.48,24
sp|Q7KRR5|NGLY1_DROME,631,0.2226324374009509,0.05388272583201268,17,0.26943728000000006,0.2,7
tr|Q9V9Q1|Q9V9Q1_DROME,631,0.12208851030110934,0.0,0,0.02149206,0.0,0
tr|Q9VEG1|Q9VEG1_DROME,631,0.28274014896988897,0.2820919175911252,110,0.11895446,0.0,0
sp|Q9V778|ADAS_DROME,631,0.2182313201267829,0.06656101426307448,21,0.4440339200000002,0.42,21
sp|Q23976|KU70_DROME,631,0.2326026497622825,0.06339144215530904,21,0.31468511999999993,0.24,9
sp|Q9VZM7|INT10_DROME,631,0.18005400792393042,0.07131537242472266,30,0.2491469,0.12,2
tr|B7Z143|B7Z143_DROME,630,0.7037739492063481,0.773015873015873,402,0.2891240600000001,0.06,3
tr|Q5U124|Q5U124_DROME,630,0.23374373174603155,0.05873015873015873,10,0.04451592000000001,0.0,0
tr|Q24113|Q24113_DROME,630,0.6050630253968258,0.6126984126984127,258,0.9303181800000003,1.0,50
sp|Q7K0L4|WDR26_DROME,630,0.279281293650793,0.16984126984126985,92,0.7491783400000004,1.0,50
tr|Q9VVM0|Q9VVM0_DROME,630,0.052066849206349186,0.0,0,0.08040394000000002,0.0,0
sp|Q9VLJ6|ACER_DROME,630,0.18630900317460292,0.0,0,0.10927346,0.0,0
tr|Q0KI93|Q0KI93_DROME,630,0.5549414253968249,0.626984126984127,182,0.16912422,0.0,0
tr|Q9W4J3|Q9W4J3_DROME,630,0.7177573317460316,0.8365079365079365,263,0.45526861999999996,0.3,11
sp|Q8IA43|GLT10_DROME,630,0.20569896984126998,0.06825396825396825,14,0.20786880000000005,0.12,6
sp|Q9V564|COG6_DROME,630,0.22484690476190486,0.07301587301587302,15,0.46538666000000023,0.3,15
tr|Q9V3N6|Q9V3N6_DROME,630,0.07813323809523787,0.004761904761904762,3,0.08190578000000003,0.0,0
sp|Q6WV17|GALT5_DROME,630,0.1956816063492065,0.03968253968253968,11,0.11630934,0.0,0
tr|A1Z8V9|A1Z8V9_DROME,629,0.059356809220985525,0.02702702702702703,14,0.4513894599999999,0.34,14
tr|Q9V3H7|Q9V3H7_DROME,629,0.35835933386327523,0.28298887122416533,100,0.10497965999999996,0.0,0
tr|Q9VZB5|Q9VZB5_DROME,629,0.7015140604133543,0.8966613672496025,274,0.5407774199999998,0.6,30
tr|Q9W2T3|Q9W2T3_DROME,629,0.12720343084260732,0.0047694753577106515,3,0.11706072,0.0,0
sp|Q8T0G4|CONU_DROME,629,0.3241254912559615,0.19395866454689983,22,0.5459779999999999,0.58,16
tr|Q9VMU6|Q9VMU6_DROME,629,0.12666528934817164,0.006359300476947536,4,0.13747808,0.0,0
tr|A0A0B4KGE4|A0A0B4KGE4_DROME,629,0.2380425580286169,0.07313195548489666,7,0.42529540000000005,0.26,5
sp|Q9VVL1|IR75A_DROME,629,0.07515246740858494,0.0,0,0.015648879999999997,0.0,0
tr|Q9VSV2|Q9VSV2_DROME,629,0.05715626709062009,0.0,0,0.21143398000000005,0.0,0
sp|Q9VCR3|COW_DROME,629,0.4773457503974565,0.4419713831478537,125,0.29153144,0.04,2
sp|Q9V877|SUB_DROME,628,0.28958776114649704,0.15764331210191082,38,0.5339613400000001,0.62,8
tr|M9NF24|M9NF24_DROME,628,0.6447487436305718,0.7531847133757962,259,0.35981700000000005,0.14,6
tr|Q7K7W5|Q7K7W5_DROME,628,0.22802334713375794,0.041401273885350316,13,0.26946556000000005,0.0,0
tr|Q9V9Z6|Q9V9Z6_DROME,628,0.6069330668789816,0.7388535031847133,83,0.27050624000000006,0.16,6
tr|Q9VSB3|Q9VSB3_DROME,628,0.7014384363057327,0.8312101910828026,190,0.7365344399999999,0.8,22
tr|A1Z9V3|A1Z9V3_DROME,628,0.17168695382165597,0.028662420382165606,8,0.18279959999999998,0.0,0
tr|Q9W0Z1|Q9W0Z1_DROME,628,0.16161872929936302,0.006369426751592357,3,0.08591384000000002,0.0,0
tr|Q9V4F3|Q9V4F3_DROME,628,0.43714941082802566,0.34554140127388533,38,0.5999174,0.66,32
sp|Q9VER6|MODSP_DROME,628,0.1698435541401274,0.006369426751592357,3,0.017338600000000003,0.0,0
tr|Q9VNY2|Q9VNY2_DROME,627,0.375617236044657,0.31100478468899523,101,0.7147574000000002,0.72,35
tr|Q9VJY4|Q9VJY4_DROME,627,0.2260296251993622,0.04784688995215311,16,0.2663891399999999,0.0,0
tr|Q9VK21|Q9VK21_DROME,627,0.17122800000000019,0.05741626794258373,35,0.6205450600000003,0.72,35
tr|Q9VF45|Q9VF45_DROME,627,0.052332913875598096,0.0,0,0.26013492000000005,0.0,0
tr|A1ZBJ2|A1ZBJ2_DROME,627,0.2461496953748005,0.044657097288676235,12,0.41034518,0.24,12
sp|Q9VUL1|PYRG_DROME,627,0.26406514513556595,0.12440191387559808,17,0.07974704,0.0,0
sp|Q9VL96|PESC_DROME,627,0.34891471770334925,0.3317384370015949,95,0.2903776399999999,0.16,5
tr|Q8SXY8|Q8SXY8_DROME,626,0.20932583706070262,0.007987220447284345,4,0.09216098000000002,0.0,0
tr|Q9VHN7|Q9VHN7_DROME,626,0.21092186102236438,0.020766773162939296,3,0.3551574599999999,0.1,2
sp|Q95SP2|HRD1_DROME,626,0.29554561022364206,0.30990415335463256,109,0.003860300000000001,0.0,0
tr|Q9VY00|Q9VY00_DROME,626,0.18292170127795532,0.009584664536741214,2,0.12895412000000003,0.02,1
tr|Q9W509|Q9W509_DROME,626,0.203634392971246,0.17891373801916932,39,0.3660775799999999,0.48,24
tr|Q8MQK4|Q8MQK4_DROME,626,0.2707406102236421,0.17412140575079874,47,0.5673626999999997,0.58,23
sp|Q24114|DALY_DROME,626,0.37751748083067066,0.2715654952076677,81,0.27070234000000004,0.28,14
tr|Q7JVG6|Q7JVG6_DROME,626,0.1906079888178914,0.036741214057507986,15,0.1661447,0.0,0
tr|Q8IR74|Q8IR74_DROME,626,0.5884822156549524,0.6693290734824281,347,0.22920108000000006,0.0,0
tr|Q7KTA9|Q7KTA9_DROME,626,0.2130236373801919,0.08306709265175719,21,0.14134438,0.0,0
sp|Q9W1U4|KI59C_DROME,626,0.4511933482428117,0.3977635782747604,100,0.35315152000000005,0.14,5
tr|Q9W4W4|Q9W4W4_DROME,626,0.47958198881789155,0.4984025559105431,166,0.6420128399999999,0.82,21
tr|Q9W1Q8|Q9W1Q8_DROME,626,0.4231126565495206,0.44089456869009586,275,0.8725985999999999,1.0,50
sp|A1ZAI5|FACR1_DROME,625,0.1948143792000002,0.1136,41,0.69776528,0.88,41
tr|Q9VLJ2|Q9VLJ2_DROME,625,0.23734457919999968,0.0496,16,0.17227440000000002,0.0,0
tr|Q8IQ63|Q8IQ63_DROME,625,0.6922213408000011,0.7888,244,0.5074924800000001,0.42,19
tr|Q9VI15|Q9VI15_DROME,625,0.22852666239999986,0.136,38,0.37012898000000005,0.34,9
tr|A1ZAJ4|A1ZAJ4_DROME,625,0.0403386672,0.0,0,0.08557692,0.0,0
sp|Q9VDG2|RLIP_DROME,625,0.4809792399999996,0.4672,173,0.7024977,1.0,50
sp|Q9VIF1|MUT7_DROME,625,0.1192144031999999,0.0048,2,0.3170125799999999,0.0,0
tr|Q9W3P2|Q9W3P2_DROME,625,0.1121960127999999,0.0192,12,0.15164587999999996,0.0,0
tr|Q0E8P5|Q0E8P5_DROME,625,0.2975626543999999,0.1712,50,0.18283755999999995,0.0,0
tr|A1Z9I5|A1Z9I5_DROME,625,0.3426607952,0.2368,59,0.22269556000000004,0.0,0
sp|Q59E55|NAB_DROME,625,0.5342488127999999,0.552,58,0.7917777999999998,1.0,50
tr|Q7Z2C5|Q7Z2C5_DROME,625,0.5535077039999994,0.576,227,0.42052876000000006,0.42,21
tr|Q9W2V9|Q9W2V9_DROME,625,0.30794245920000024,0.2272,39,0.17661103999999997,0.0,0
sp|P18173|DHGL_DROME,625,0.24668707519999994,0.0224,13,0.09246361999999998,0.0,0
tr|A1ZAZ8|A1ZAZ8_DROME,624,0.5250498157051274,0.5833333333333334,153,0.23848826000000012,0.0,0
tr|E1JIZ4|E1JIZ4_DROME,624,0.1736780016025639,0.008012820512820512,4,0.20233833999999995,0.0,0
tr|M9PBX3|M9PBX3_DROME,624,0.13736565705128206,0.014423076923076924,7,0.18882091999999998,0.0,0
tr|Q8SZ15|Q8SZ15_DROME,624,0.23745203685897415,0.06891025641025642,19,0.28661721999999995,0.0,0
tr|Q4V3F5|Q4V3F5_DROME,624,0.2566493237179488,0.15224358974358973,25,0.059057660000000005,0.0,0
sp|Q9VUU5|KLHDB_DROME,623,0.24440257303370763,0.1187800963081862,54,0.7465940999999999,1.0,50
sp|Q94918|VEIN_DROME,623,0.5067956243980742,0.42857142857142855,154,0.25761108,0.2,10
tr|Q9VY05|Q9VY05_DROME,623,0.31568800000000014,0.10272873194221509,22,0.20907402,0.04,1
tr|Q9VVL2|Q9VVL2_DROME,623,0.09879899999999985,0.004815409309791332,3,0.027546679999999997,0.0,0
sp|P51140|DSH_DROME,623,0.4618750930979136,0.40770465489566615,72,0.35026402000000006,0.12,4
tr|P91659|P91659_DROME,623,0.08153018780096306,0.030497592295345103,16,0.12450366000000007,0.02,1
tr|Q9VL20|Q9VL20_DROME,623,0.3356571219903693,0.18298555377207062,23,0.17749196,0.04,1
tr|Q9VBV8|Q9VBV8_DROME,623,0.1191937030497591,0.09470304975922954,54,0.6969125000000002,0.84,38
tr|Q9VVP4|Q9VVP4_DROME,623,0.19809005457463877,0.019261637239165328,3,0.33216429999999997,0.06,2
tr|Q9VTL3|Q9VTL3_DROME,623,0.12245873033707864,0.008025682182985553,2,0.31788907999999994,0.06,2
tr|A1Z7P1|A1Z7P1_DROME,623,0.2176543547351526,0.07223113964686999,24,0.14460012000000005,0.0,0
tr|A1ZB18|A1ZB18_DROME,623,0.591025719101123,0.6934189406099518,429,0.07346109999999999,0.0,0
tr|Q9W3R6|Q9W3R6_DROME,622,0.4296293649517681,0.42443729903536975,82,0.14538308000000008,0.0,0
sp|P08928|LAM0_DROME,622,0.5327079356913179,0.5096463022508039,61,0.9506847799999997,1.0,50
tr|M9PBB4|M9PBB4_DROME,622,0.08223677813504826,0.024115755627009645,7,0.07875355999999999,0.0,0
sp|P48456|PP2B1_DROME,622,0.3328581848874603,0.33440514469453375,92,0.7641837999999999,1.0,50
tr|Q9VY09|Q9VY09_DROME,622,0.17119361736334418,0.008038585209003215,2,0.12744344,0.0,0
tr|Q9W3C4|Q9W3C4_DROME,622,0.1592923472668811,0.001607717041800643,1,0.09572692000000002,0.0,0
sp|P51905|SC6A4_DROME,622,0.10072759485530526,0.08520900321543408,53,0.76274656,1.0,50
tr|Q8T4C4|Q8T4C4_DROME,622,0.32967335369774914,0.1864951768488746,59,0.2742130599999999,0.0,0
tr|A8JUX7|A8JUX7_DROME,622,0.5628006511254023,0.5964630225080386,156,0.25794009999999995,0.02,1
tr|M9PBC6|M9PBC6_DROME,622,0.5892999292604492,0.6366559485530546,172,0.26526415999999997,0.04,2
tr|Q0E8H9|Q0E8H9_DROME,622,0.19398177009646292,0.01607717041800643,8,0.06699965999999997,0.0,0
tr|Q9VHL1|Q9VHL1_DROME,622,0.25313538263665614,0.1414790996784566,33,0.6578653999999999,0.86,33
tr|Q9V9U2|Q9V9U2_DROME,622,0.07349899678456592,0.027331189710610933,17,0.05424073999999998,0.0,0
tr|Q9VR24|Q9VR24_DROME,622,0.3943593344051452,0.36012861736334406,64,0.5216193600000001,0.54,15
tr|A1Z7L8|A1Z7L8_DROME,622,0.25224418167202567,0.11414790996784566,35,0.38039354,0.42,21
tr|Q9V3I3|Q9V3I3_DROME,622,0.317485794212219,0.2315112540192926,30,0.49010819999999994,0.5,7
tr|B7Z0X6|B7Z0X6_DROME,621,0.1090520982286634,0.014492753623188406,8,0.25103448000000006,0.18,8
sp|Q9W2Q7|IPPK_DROME,621,0.427364552334943,0.37681159420289856,58,0.5310098600000002,0.48,24
sp|Q03427|LAMC_DROME,621,0.4895660917874392,0.4138486312399356,59,0.7666496199999999,1.0,50
tr|Q9VXJ8|Q9VXJ8_DROME,621,0.29733548953301153,0.21900161030595813,87,0.25466335999999984,0.0,0
sp|Q9VAT2|DCA10_DROME,621,0.3239265700483092,0.23349436392914655,52,0.19733747999999998,0.0,0
tr|Q9VY10|Q9VY10_DROME,621,0.2046193784219,0.004830917874396135,2,0.0874076,0.0,0
sp|Q9V7U0|RESIL_DROME,620,0.870210219354838,0.9758064516129032,603,0.6768334999999999,0.7,33
sp|Q9VFS2|NINAB_DROME,620,0.1959145935483871,0.043548387096774194,17,0.23673560000000005,0.12,4
tr|Q8SZY7|Q8SZY7_DROME,620,0.1522006112903226,0.016129032258064516,7,0.15593794,0.0,0
tr|Q9VM30|Q9VM30_DROME,620,0.6221313741935486,0.7532258064516129,258,0.24892336000000004,0.14,5
tr|A1Z7K2|A1Z7K2_DROME,620,0.3377541677419354,0.15645161290322582,67,0.24861821999999997,0.0,0
tr|Q9XYZ4|Q9XYZ4_DROME,620,0.32903242741935457,0.18548387096774194,61,0.3425148,0.12,6
sp|Q8SWR2|BICRD_DROME,620,0.5115102516129031,0.49032258064516127,98,0.5535641800000001,0.56,27
tr|A1Z7I1|A1Z7I1_DROME,620,0.05380913064516119,0.008064516129032258,3,0.05557024,0.0,0
tr|Q9VK85|Q9VK85_DROME,619,0.4140745105008083,0.3053311793214863,149,0.5085714799999999,0.52,16
sp|Q9VYV5|FUT8_DROME,619,0.283090523424879,0.11631663974151858,22,0.11996034,0.1,5
sp|C0HK92|Y5076_DROME,619,0.5618718481421638,0.5767366720516963,226,0.34571369999999996,0.02,1
tr|Q9VXW5|Q9VXW5_DROME,619,0.2515356138933763,0.05492730210016155,12,0.16534308,0.0,0
sp|Q9V3C0|DDX41_DROME,619,0.3073098675282716,0.1567043618739903,28,0.5329382800000001,0.6,28
tr|Q9VMI9|Q9VMI9_DROME,619,0.24272399353796453,0.10662358642972536,23,0.55013706,0.74,23
tr|Q29R14|Q29R14_DROME,619,0.5660303844911135,0.6801292407108239,109,0.4732747400000001,0.44,11
tr|Q9VCI4|Q9VCI4_DROME,619,0.1402826397415186,0.0016155088852988692,1,0.03355996,0.0,0
tr|Q9VJK5|Q9VJK5_DROME,619,0.15684435702746335,0.014539579967689823,6,0.12446246000000002,0.0,0
tr|Q8IR82|Q8IR82_DROME,618,0.2302629449838191,0.13106796116504854,17,0.028938000000000005,0.0,0
tr|Q59DN5|Q59DN5_DROME,618,0.6118256440129451,0.6925566343042071,168,0.6471272400000001,0.66,19
sp|Q24168|ORC2_DROME,618,0.4228868543689314,0.44660194174757284,147,0.80423606,1.0,50
tr|Q0E980|Q0E980_DROME,618,0.7124063964401293,0.9385113268608414,327,0.6402466200000001,0.94,28
tr|Q9VQY7|Q9VQY7_DROME,618,0.2654007411003236,0.08414239482200647,23,0.33620400000000006,0.26,13
tr|Q9VRF3|Q9VRF3_DROME,618,0.2247708705501614,0.04692556634304207,18,0.17659883999999998,0.0,0
tr|Q9VB02|Q9VB02_DROME,618,0.20009439482200628,0.011326860841423949,6,0.27203294,0.0,0
sp|Q9Y1I2|VP33A_DROME,617,0.175640883306321,0.03889789303079417,23,0.15692244000000002,0.0,0
tr|A0A0B4KFT9|A0A0B4KFT9_DROME,617,0.6296689692058339,0.7568881685575365,231,0.7690384,0.98,46
tr|Q9V9P7|Q9V9P7_DROME,617,0.13209192220421379,0.0032414910858995136,2,0.06280456000000001,0.0,0
tr|Q8SZV0|Q8SZV0_DROME,617,0.04127925121555922,0.0,0,0.03922346000000001,0.0,0
sp|P28286|5HT2B_DROME,617,0.20476623176661277,0.12317666126418152,26,0.09477895999999998,0.0,0
tr|Q9VSX7|Q9VSX7_DROME,617,0.3899031296596433,0.406807131280389,49,0.2425538999999999,0.0,0
tr|Q9VWJ0|Q9VWJ0_DROME,616,0.21425089285714302,0.23214285714285715,62,0.7683367400000001,1.0,50
tr|Q9VBG8|Q9VBG8_DROME,616,0.22097010551948065,0.01948051948051948,11,0.05506424000000001,0.0,0
tr|Q9VRA7|Q9VRA7_DROME,616,0.13221957954545457,0.008116883116883116,2,0.39908504000000006,0.1,2
sp|A8DYY6|SCHI1_DROME,616,0.4766540275974024,0.42207792207792205,50,0.52719828,0.42,19
sp|Q9W1F4|THOC5_DROME,616,0.20842231493506513,0.05357142857142857,14,0.3462476199999998,0.08,2
tr|Q9VY11|Q9VY11_DROME,616,0.24619153571428562,0.056818181818181816,9,0.07771954,0.0,0
tr|A0A0S0WGX2|A0A0S0WGX2_DROME,615,0.10174126666666657,0.00975609756097561,6,0.25748805999999996,0.0,0
tr|A8JNI3|A8JNI3_DROME,615,0.22716327967479685,0.07804878048780488,30,0.5246103999999999,0.44,22
tr|Q9VZ84|Q9VZ84_DROME,615,0.17962720813008137,0.05853658536585366,26,0.2850678,0.2,5
tr|Q9VVV7|Q9VVV7_DROME,615,0.32794828292682926,0.14471544715447154,41,0.40614487999999993,0.2,4
tr|Q9W3Y6|Q9W3Y6_DROME,615,0.20276780813008125,0.11707317073170732,51,0.030682180000000003,0.0,0
tr|Q8IQK4|Q8IQK4_DROME,615,0.23916219349593493,0.06991869918699187,8,0.3843967800000001,0.1,2
tr|Q9W232|Q9W232_DROME,615,0.3071799430894308,0.13821138211382114,45,0.3042550599999999,0.22,6
sp|Q10714|ACE_DROME,615,0.17323474796747984,0.0016260162601626016,1,0.21144361999999994,0.0,0
tr|Q8T0Q8|Q8T0Q8_DROME,614,0.18916404885993493,0.035830618892508145,9,0.3320107399999999,0.04,2
sp|Q9VN93|CPR1_DROME,614,0.28080376872964163,0.07980456026058631,25,0.44951648,0.5,25
tr|Q9W3P8|Q9W3P8_DROME,614,0.08548617426710103,0.009771986970684038,5,0.21847743999999994,0.0,0
tr|Q9VWK4|Q9VWK4_DROME,614,0.12597670032573305,0.035830618892508145,18,0.2378281199999999,0.0,0
sp|Q9VE46|SC5A7_DROME,614,0.1391225016286646,0.1482084690553746,74,0.06992898,0.0,0
tr|A1ZB10|A1ZB10_DROME,614,0.47033280944625433,0.42996742671009774,49,0.39293312,0.06,3
tr|A1Z6M8|A1Z6M8_DROME,614,0.17063507491856708,0.035830618892508145,5,0.26438148,0.16,5
sp|Q9U5L1|SRPRA_DROME,614,0.3374226775244298,0.28013029315960913,133,0.08023804,0.0,0
sp|Q27331|VATA2_DROME,614,0.23647606677524452,0.013029315960912053,4,0.24627405999999993,0.06,3
sp|P48602|VATA1_DROME,614,0.2440168175895769,0.013029315960912053,4,0.25942371999999997,0.06,3
tr|Q9Y095|Q9Y095_DROME,614,0.5157232931596092,0.5179153094462541,186,0.3038554199999998,0.04,2
tr|Q9VTQ3|Q9VTQ3_DROME,614,0.4911476856677526,0.36156351791530944,34,0.4317846400000002,0.16,2
tr|Q9VWW2|Q9VWW2_DROME,614,0.6926804967426713,0.8403908794788274,156,0.8439348399999997,0.98,46
tr|O46085|O46085_DROME,614,0.36764536319218266,0.28501628664495116,61,0.12838462,0.0,0
tr|Q9VBQ3|Q9VBQ3_DROME,614,0.26139156840390876,0.06840390879478828,19,0.15232253999999998,0.0,0
sp|Q9VHU1|DDX55_DROME,613,0.2963833181076671,0.1631321370309951,40,0.26356065999999995,0.02,1
tr|Q9VGR8|Q9VGR8_DROME,613,0.39638438499184375,0.27895595432300163,69,0.14023458000000003,0.0,0
tr|Q0E9E0|Q0E9E0_DROME,613,0.40371141272430683,0.3295269168026101,87,0.13141035999999995,0.0,0
sp|Q95V55|FOXO_DROME,613,0.5900215889070143,0.7194127243066885,155,0.6075544399999999,0.96,47
sp|Q9XZS8|ATF3_DROME,613,0.5967950440456766,0.66721044045677,135,0.3833254600000002,0.18,4
sp|Q9VL76|PEO1_DROME,613,0.22012899510603576,0.052202283849918436,15,0.28253972,0.0,0
tr|A1ZBQ7|A1ZBQ7_DROME,613,0.38930187438825425,0.35073409461663946,57,0.4077349799999999,0.4,18
tr|A0A4D6K4L3|A0A4D6K4L3_DROME,613,0.15899767047308352,0.07830342577487764,32,0.4126904799999999,0.24,10
tr|Q8MQY9|Q8MQY9_DROME,613,0.21768024632952676,0.0032626427406199023,2,0.1438343,0.0,0
tr|Q9VBJ6|Q9VBJ6_DROME,613,0.6861617177814041,0.7928221859706363,218,0.6115447199999998,0.74,24
tr|Q9W1C1|Q9W1C1_DROME,613,0.46245944861337673,0.4796084828711256,84,0.08809172,0.0,0
sp|P06601|PRD_DROME,613,0.5555086199021209,0.5889070146818923,80,0.3268026599999999,0.04,1
sp|Q9VJG0|XPP_DROME,613,0.22236559869494243,0.024469820554649267,8,0.2944757399999999,0.02,1
tr|A1Z8H7|A1Z8H7_DROME,612,0.7466625424836584,0.9313725490196079,381,0.4555661600000001,0.52,26
sp|Q8IPK4|GLT25_DROME,612,0.17120217156862733,0.03758169934640523,15,0.06279626,0.0,0
tr|C8VV48|C8VV48_DROME,612,0.21238328758169922,0.22875816993464052,45,0.5689876000000001,0.82,22
sp|O46102|PAPD1_DROME,612,0.2620731944444443,0.1111111111111111,28,0.31223858000000004,0.14,4
tr|Q7KSE4|Q7KSE4_DROME,612,0.6276906356209148,0.7777777777777778,145,0.5947538800000001,0.94,31
tr|Q9VG45|Q9VG45_DROME,612,0.6500768856209149,0.7549019607843137,378,0.24667494000000004,0.12,6
tr|Q7K155|Q7K155_DROME,612,0.08214245915032681,0.024509803921568627,13,0.019065139999999998,0.0,0
tr|Q9VXL9|Q9VXL9_DROME,612,0.2059691111111111,0.10457516339869281,33,0.11401185999999999,0.0,0
tr|B7Z0R7|B7Z0R7_DROME,612,0.3375010277777774,0.1437908496732026,27,0.40928113999999993,0.02,1
tr|Q9VCM4|Q9VCM4_DROME,611,0.05132723567921437,0.0,0,0.01804886,0.0,0
sp|Q9VQ56|ERM_DROME,611,0.5373693371522096,0.5400981996726678,124,0.79981382,0.96,47
tr|A1Z9E4|A1Z9E4_DROME,611,0.6194722405891979,0.7479541734860884,180,0.47335386,0.48,12
tr|Q9VJV2|Q9VJV2_DROME,611,0.14007567921440264,0.0016366612111292963,1,0.11678557999999997,0.02,1
tr|Q7K4K7|Q7K4K7_DROME,611,0.43512061865793755,0.281505728314239,30,0.56870762,0.7,30
tr|Q9VXR5|Q9VXR5_DROME,611,0.23088199999999984,0.07692307692307693,37,0.5984450599999999,0.76,37
tr|Q9VZE0|Q9VZE0_DROME,611,0.3499870180032737,0.28805237315875615,117,0.27428194000000006,0.02,1
sp|Q9VLV7|SPZ3_DROME,611,0.5944924206219312,0.602291325695581,299,0.5074787399999999,0.48,20
tr|Q9W4B8|Q9W4B8_DROME,611,0.20998624713584285,0.022913256955810146,4,0.11271695999999999,0.0,0
tr|Q9VRK6|Q9VRK6_DROME,611,0.25460822422258605,0.11620294599018004,36,0.17299594000000001,0.0,0
sp|Q9W568|HFW1_DROME,611,0.3367185057283142,0.24222585924713586,114,0.5360230199999999,0.54,27
sp|Q8INB9|AKT1_DROME,611,0.29429565139116204,0.20294599018003273,26,0.5408842799999999,0.62,18
tr|Q9V9M6|Q9V9M6_DROME,611,0.11474858265139107,0.009819967266775777,2,0.19793039999999998,0.0,0
tr|A1Z7I2|A1Z7I2_DROME,611,0.022441769230769258,0.0,0,0.0081541,0.0,0
tr|Q9VM61|Q9VM61_DROME,611,0.18324789361702123,0.03436988543371522,9,0.23815429999999996,0.02,1
sp|Q9VSS1|ABCE1_DROME,611,0.1926516890343698,0.03600654664484452,10,0.30829248000000004,0.22,8
tr|Q9VY64|Q9VY64_DROME,611,0.5341377823240585,0.6088379705400983,96,0.3577047200000002,0.42,21
sp|Q27324|RYK1_DROME,610,0.216364563934426,0.10327868852459017,40,0.015855800000000003,0.0,0
tr|Q9VP73|Q9VP73_DROME,610,0.6672054737704919,0.7442622950819672,183,0.5345908,0.54,27
tr|Q7KVU5|Q7KVU5_DROME,610,0.18362650819672116,0.09016393442622951,32,0.10155584000000001,0.0,0
tr|D0IQA3|D0IQA3_DROME,610,0.3728871672131146,0.46885245901639344,87,0.00355916,0.0,0
