Protein_ID	MD5_Digest	Length	Analysis	Signature_Accession	Signature_Description	Start	Stop	Score	Status	Date	InterPro_Accession	InterPro_Description	GO_Annotations	Pathway_Annotations
XBmRNA71231|XBXL10_1g37697	93e7352b158996e4a0238125b9c89811	524	Pfam	PF00153	Mitochondrial carrier protein	241	328	2.90E-23	T	7/5/2026	IPR018108	"Mitochondrial carrier protein, transmembrane region"	-	-
XBmRNA71231|XBXL10_1g37697	93e7352b158996e4a0238125b9c89811	524	Pfam	PF00153	Mitochondrial carrier protein	434	519	1.80E-17	T	7/5/2026	IPR018108	"Mitochondrial carrier protein, transmembrane region"	-	-
XBmRNA25055|XBXL10_1g13219	f75bd36b4dfdd484fd1e2a3efaf8ff19	1085	Pfam	PF01248	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	707	798	1.70E-15	T	7/5/2026	IPR004038	Ribosomal protein eL8/eL30/eS12/Gadd45	-	-
XBmRNA47097|XBXL10_1g25229	353f0a40153e15cff662f348d5590c80	1398	Pfam	PF12661	Human growth factor-like EGF	81	97	200	T	7/5/2026	IPR013032	"EGF-like, conserved site"	-	-
XBmRNA47097|XBXL10_1g25229	353f0a40153e15cff662f348d5590c80	1398	Pfam	PF00683	TB domain	238	273	0.0021	T	7/5/2026	IPR017878	TB domain	-	-
XBmRNA47097|XBXL10_1g25229	353f0a40153e15cff662f348d5590c80	1398	Pfam	PF00683	TB domain	1044	1087	1.30E-10	T	7/5/2026	IPR017878	TB domain	-	-
XBmRNA47097|XBXL10_1g25229	353f0a40153e15cff662f348d5590c80	1398	Pfam	PF00683	TB domain	1223	1265	1.60E-10	T	7/5/2026	IPR017878	TB domain	-	-
XBmRNA47097|XBXL10_1g25229	353f0a40153e15cff662f348d5590c80	1398	Pfam	PF00683	TB domain	360	401	8.00E-11	T	7/5/2026	IPR017878	TB domain	-	-
XBmRNA47097|XBXL10_1g25229	353f0a40153e15cff662f348d5590c80	1398	Pfam	PF07645	Calcium-binding EGF domain	662	700	0.0042	T	7/5/2026	IPR049883	"NOTCH1, EGF-like calcium-binding domain"	-	-
XBmRNA47097|XBXL10_1g25229	353f0a40153e15cff662f348d5590c80	1398	Pfam	PF07645	Calcium-binding EGF domain	785	824	1.90E-05	T	7/5/2026	IPR049883	"NOTCH1, EGF-like calcium-binding domain"	-	-
XBmRNA47097|XBXL10_1g25229	353f0a40153e15cff662f348d5590c80	1398	Pfam	PF07645	Calcium-binding EGF domain	620	660	3.50E-05	T	7/5/2026	IPR049883	"NOTCH1, EGF-like calcium-binding domain"	-	-
XBmRNA47097|XBXL10_1g25229	353f0a40153e15cff662f348d5590c80	1398	Pfam	PF07645	Calcium-binding EGF domain	702	742	3.00E-05	T	7/5/2026	IPR049883	"NOTCH1, EGF-like calcium-binding domain"	-	-
XBmRNA47097|XBXL10_1g25229	353f0a40153e15cff662f348d5590c80	1398	Pfam	PF07645	Calcium-binding EGF domain	1153	1192	2.6	T	7/5/2026	IPR049883	"NOTCH1, EGF-like calcium-binding domain"	-	-
XBmRNA47097|XBXL10_1g25229	353f0a40153e15cff662f348d5590c80	1398	Pfam	PF07645	Calcium-binding EGF domain	826	859	4.20E-06	T	7/5/2026	IPR049883	"NOTCH1, EGF-like calcium-binding domain"	-	-
XBmRNA47097|XBXL10_1g25229	353f0a40153e15cff662f348d5590c80	1398	Pfam	PF07645	Calcium-binding EGF domain	910	950	5.10E-05	T	7/5/2026	IPR049883	"NOTCH1, EGF-like calcium-binding domain"	-	-
XBmRNA47097|XBXL10_1g25229	353f0a40153e15cff662f348d5590c80	1398	Pfam	PF07645	Calcium-binding EGF domain	1342	1385	1.10E-05	T	7/5/2026	IPR049883	"NOTCH1, EGF-like calcium-binding domain"	-	-
XBmRNA47097|XBXL10_1g25229	353f0a40153e15cff662f348d5590c80	1398	Pfam	PF07645	Calcium-binding EGF domain	297	336	3.40E-06	T	7/5/2026	IPR049883	"NOTCH1, EGF-like calcium-binding domain"	-	-
XBmRNA47097|XBXL10_1g25229	353f0a40153e15cff662f348d5590c80	1398	Pfam	PF07645	Calcium-binding EGF domain	578	618	5.40E-05	T	7/5/2026	IPR049883	"NOTCH1, EGF-like calcium-binding domain"	-	-
XBmRNA47097|XBXL10_1g25229	353f0a40153e15cff662f348d5590c80	1398	Pfam	PF07645	Calcium-binding EGF domain	1110	1151	0.85	T	7/5/2026	IPR049883	"NOTCH1, EGF-like calcium-binding domain"	-	-
XBmRNA47097|XBXL10_1g25229	353f0a40153e15cff662f348d5590c80	1398	Pfam	PF07645	Calcium-binding EGF domain	537	576	0.33	T	7/5/2026	IPR049883	"NOTCH1, EGF-like calcium-binding domain"	-	-
XBmRNA47097|XBXL10_1g25229	353f0a40153e15cff662f348d5590c80	1398	Pfam	PF07645	Calcium-binding EGF domain	868	908	1.40E-05	T	7/5/2026	IPR049883	"NOTCH1, EGF-like calcium-binding domain"	-	-
XBmRNA47097|XBXL10_1g25229	353f0a40153e15cff662f348d5590c80	1398	Pfam	PF07645	Calcium-binding EGF domain	744	783	8.20E-06	T	7/5/2026	IPR049883	"NOTCH1, EGF-like calcium-binding domain"	-	-
XBmRNA47097|XBXL10_1g25229	353f0a40153e15cff662f348d5590c80	1398	Pfam	PF07645	Calcium-binding EGF domain	952	984	0.27	T	7/5/2026	IPR049883	"NOTCH1, EGF-like calcium-binding domain"	-	-
XBmRNA11335|XBXL10_1g6071	782264bf8003686c438ec962381a5386	136	Pfam	PF04003	Dip2/Utp12 Family	19	108	3.40E-12	T	7/5/2026	IPR007148	"Small-subunit processome, Utp12"	-	-
XBmRNA36865|XBXL10_1g19926	957e5c6ac208e3b4c80a0d0830ff3479	509	Pfam	PF13923	"Zinc finger, C3HC4 type (RING finger)"	25	64	1.20E-05	T	7/5/2026	IPR001841	"Zinc finger, RING-type"	-	-
XBmRNA36865|XBXL10_1g19926	957e5c6ac208e3b4c80a0d0830ff3479	509	Pfam	PF02037	SAP domain	254	288	6.60E-06	T	7/5/2026	IPR003034	SAP domain	-	-
XBmRNA61705|XBXL10_1g32682	1c3b3993c94ef4adc178a8fddcc4f517	340	Pfam	PF00069	Protein kinase domain	24	275	7.90E-56	T	7/5/2026	IPR000719	Protein kinase domain	-	-
XBmRNA73267|XBXL10_1g38833	a02d5d535f5c6021bea3d6d0104c1129	84	Pfam	PF02197	Regulatory subunit of type II PKA R-subunit	37	66	0.0058	T	7/5/2026	IPR003117	"cAMP-dependent protein kinase regulatory subunit, dimerization-anchoring domain"	-	-
XBmRNA25781|XBXL10_1g13568	0fcefb452ced152e8e55f767f33ffe53	624	Pfam	PF08332	Calcium/calmodulin dependent protein kinase II association domain	492	619	9.10E-57	T	7/5/2026	IPR013543	"Calcium/calmodulin-dependent protein kinase II, association-domain"	-	-
XBmRNA25781|XBXL10_1g13568	0fcefb452ced152e8e55f767f33ffe53	624	Pfam	PF00069	Protein kinase domain	12	270	2.10E-72	T	7/5/2026	IPR000719	Protein kinase domain	-	-
XBmRNA27710|XBXL10_1g14893	917e8467c0653d095d1e8eea5ea43aca	314	Pfam	PF13853	Olfactory receptor	31	302	1.70E-44	T	7/5/2026	IPR000725	Olfactory receptor	-	-
XBmRNA32959|XBXL10_1g17842	5a82264286e237241a6a9f3b74a04f16	473	Pfam	PF01400	Astacin (Peptidase family M12A)	75	250	3.10E-57	T	7/5/2026	IPR001506	Peptidase M12A	-	-
XBmRNA32959|XBXL10_1g17842	5a82264286e237241a6a9f3b74a04f16	473	Pfam	PF00431	CUB domain	365	469	1.70E-20	T	7/5/2026	IPR000859	CUB domain	-	-
XBmRNA32959|XBXL10_1g17842	5a82264286e237241a6a9f3b74a04f16	473	Pfam	PF00431	CUB domain	273	349	4.30E-05	T	7/5/2026	IPR000859	CUB domain	-	-
XBmRNA81860|XBXL10_1g43509	c2ca1c240125472c7f46cd369d29e14c	1033	Pfam	PF00618	RasGEF N-terminal motif	522	627	3.30E-11	T	7/5/2026	IPR000651	"Ras-like guanine nucleotide exchange factor, N-terminal"	-	-
XBmRNA81860|XBXL10_1g43509	c2ca1c240125472c7f46cd369d29e14c	1033	Pfam	PF00610	"Domain found in Dishevelled, Egl-10, and Pleckstrin (DEP)"	244	311	7.60E-18	T	7/5/2026	IPR000591	DEP domain	-	-
XBmRNA81860|XBXL10_1g43509	c2ca1c240125472c7f46cd369d29e14c	1033	Pfam	PF00027	Cyclic nucleotide-binding domain	401	480	2.10E-13	T	7/5/2026	IPR000595	Cyclic nucleotide-binding domain	-	-
XBmRNA81860|XBXL10_1g43509	c2ca1c240125472c7f46cd369d29e14c	1033	Pfam	PF00027	Cyclic nucleotide-binding domain	62	150	2.00E-12	T	7/5/2026	IPR000595	Cyclic nucleotide-binding domain	-	-
XBmRNA81860|XBXL10_1g43509	c2ca1c240125472c7f46cd369d29e14c	1033	Pfam	PF00617	RasGEF domain	797	974	4.40E-54	T	7/5/2026	IPR001895	Ras guanine-nucleotide exchange factors catalytic domain	-	-
XBmRNA12571|XBXL10_1g6708	fcb3217e5a200876873efe3db3b3550c	547	Pfam	PF05971	RNA methyltransferase	1	291	3.50E-127	T	7/5/2026	IPR010286	METTL16/RlmF family	-	-
XBmRNA82616|XBXL10_1g43899	d909353791132f16c25f97ee89a2791d	109	Pfam	PF13499	EF-hand domain pair	43	107	4.80E-10	T	7/5/2026	IPR002048	EF-hand domain	-	-
XBmRNA57276|XBXL10_1g30410	42b225e5d7a4bd754e80c41c45313fd7	301	Pfam	PF07679	Immunoglobulin I-set domain	170	268	1.20E-10	T	7/5/2026	IPR013098	Immunoglobulin I-set	-	-
XBmRNA57276|XBXL10_1g30410	42b225e5d7a4bd754e80c41c45313fd7	301	Pfam	PF07648	Kazal-type serine protease inhibitor domain	123	166	0.0022	T	7/5/2026	IPR002350	Kazal domain	-	-
XBmRNA57276|XBXL10_1g30410	42b225e5d7a4bd754e80c41c45313fd7	301	Pfam	PF00219	Insulin-like growth factor binding protein	52	107	1.40E-04	T	7/5/2026	IPR000867	"Insulin-like growth factor-binding protein, IGFBP"	-	-
XBmRNA7114|XBXL10_1g3888	e70900eaaaabbca109e1b2c0c06adc92	682	Pfam	PF00643	B-box zinc finger	117	154	4.90E-04	T	7/5/2026	IPR000315	B-box-type zinc finger	-	-
XBmRNA7114|XBXL10_1g3888	e70900eaaaabbca109e1b2c0c06adc92	682	Pfam	PF00097	"Zinc finger, C3HC4 type (RING finger)"	7	64	0.017	T	7/5/2026	IPR018957	"Zinc finger, C3HC4 RING-type"	-	-
XBmRNA7166|XBXL10_1g3919	5fce1ea0b06799fdf88734750e50c263	495	Pfam	PF08702	Fibrinogen alpha/beta chain family	97	240	2.50E-36	T	7/5/2026	IPR012290	"Fibrinogen, alpha/beta/gamma chain, coiled coil domain"	-	-
XBmRNA7166|XBXL10_1g3919	5fce1ea0b06799fdf88734750e50c263	495	Pfam	PF00147	"Fibrinogen beta and gamma chains, C-terminal globular domain"	244	492	1.40E-87	T	7/5/2026	IPR002181	"Fibrinogen, alpha/beta/gamma chain, C-terminal globular domain"	-	-
XBmRNA65614|XBXL10_1g34715	8eceefb7e769aa38fdd6c7ec142f3133	153	Pfam	PF01146	Caveolin	18	149	3.20E-53	T	7/5/2026	IPR001612	Caveolin	-	-
XBmRNA21428|XBXL10_1g11417	233ba48e099a23b83a5c90c124ddcad6	739	Pfam	PF26039	Dcst2 domain	102	280	7.50E-47	T	7/5/2026	-	-	-	-
XBmRNA21428|XBXL10_1g11417	233ba48e099a23b83a5c90c124ddcad6	739	Pfam	PF07782	DC-STAMP-like protein	355	544	3.80E-42	T	7/5/2026	IPR012858	Dendritic cell-specific transmembrane protein-like	-	-
XBmRNA21428|XBXL10_1g11417	233ba48e099a23b83a5c90c124ddcad6	739	Pfam	PF26037	"E3 ubiquitin-protein ligase DCST1-like, C-terminal RING domain"	598	644	4.00E-04	T	7/5/2026	IPR058842	"E3 ubiquitin-protein ligase DCST1-like, C-terminal domain"	-	-
XBmRNA10444|XBXL10_1g5570	13484ca77b0c7a8522b761c7edb4db6e	1232	Pfam	PF00169	PH domain	26	128	2.20E-14	T	7/5/2026	IPR001849	Pleckstrin homology domain	-	-
XBmRNA10444|XBXL10_1g5570	13484ca77b0c7a8522b761c7edb4db6e	1232	Pfam	PF00621	RhoGEF domain	243	419	3.90E-32	T	7/5/2026	IPR000219	Dbl homology domain	-	-
XBmRNA10444|XBXL10_1g5570	13484ca77b0c7a8522b761c7edb4db6e	1232	Pfam	PF00617	RasGEF domain	1000	1178	6.60E-57	T	7/5/2026	IPR001895	Ras guanine-nucleotide exchange factors catalytic domain	-	-
XBmRNA10444|XBXL10_1g5570	13484ca77b0c7a8522b761c7edb4db6e	1232	Pfam	PF00618	RasGEF N-terminal motif	634	734	9.50E-10	T	7/5/2026	IPR000651	"Ras-like guanine nucleotide exchange factor, N-terminal"	-	-
XBmRNA71810|XBXL10_1g37991	6b62719f09308d076ff71e55016552b1	227	Pfam	PF12796	Ankyrin repeats (3 copies)	15	103	2.30E-15	T	7/5/2026	IPR002110	Ankyrin repeat	-	-
XBmRNA71810|XBXL10_1g37991	6b62719f09308d076ff71e55016552b1	227	Pfam	PF13857	Ankyrin repeats (many copies)	126	180	2.70E-10	T	7/5/2026	IPR002110	Ankyrin repeat	-	-
XBmRNA55225|XBXL10_1g29386	7a6090d2714d8dda3d37c1a8fbe0ae10	1398	Pfam	PF13516	Leucine Rich repeat	569	592	2.3	T	7/5/2026	IPR001611	Leucine-rich repeat	-	-
XBmRNA55225|XBXL10_1g29386	7a6090d2714d8dda3d37c1a8fbe0ae10	1398	Pfam	PF17888	Carmil pleckstrin homology domain	26	119	9.60E-30	T	7/5/2026	IPR041245	"CARMIL, pleckstrin homology domain"	-	-
XBmRNA55225|XBXL10_1g29386	7a6090d2714d8dda3d37c1a8fbe0ae10	1398	Pfam	PF16000	CARMIL C-terminus	785	1081	9.00E-103	T	7/5/2026	IPR031943	"CARMIL, C-terminal domain"	-	-
XBmRNA49916|XBXL10_1g26703	eefaf1c1d8dfb74846a97deef3d5d322	164	Pfam	PF00666	Cathelicidin	35	105	2.00E-06	T	7/5/2026	-	-	-	-
XBmRNA65704|XBXL10_1g34751	031985b7489b4fe42b067c188b4acdbe	125	Pfam	PF02953	Tim10/DDP family zinc finger	50	111	9.80E-20	T	7/5/2026	IPR004217	Tim10-like	-	-
XBmRNA23701|XBXL10_1g12648	7788ef7b84aeef20a167a64d559fef3c	866	Pfam	PF00412	LIM domain	160	219	2.80E-07	T	7/5/2026	IPR001781	"Zinc finger, LIM-type"	-	-
XBmRNA23701|XBXL10_1g12648	7788ef7b84aeef20a167a64d559fef3c	866	Pfam	PF00412	LIM domain	225	279	6.30E-06	T	7/5/2026	IPR001781	"Zinc finger, LIM-type"	-	-
XBmRNA23701|XBXL10_1g12648	7788ef7b84aeef20a167a64d559fef3c	866	Pfam	PF00412	LIM domain	285	338	0.092	T	7/5/2026	IPR001781	"Zinc finger, LIM-type"	-	-
XBmRNA23701|XBXL10_1g12648	7788ef7b84aeef20a167a64d559fef3c	866	Pfam	PF06297	PET Domain	50	149	7.30E-37	T	7/5/2026	IPR010442	PET domain	-	-
XBgroup236	6abae60084d83fc5fc22c1a0cd0d8d48	80	Pfam	PF01423	LSM domain	10	74	7.50E-18	T	7/5/2026	IPR001163	"Sm domain, eukaryotic/archaea-type"	-	-
XBmRNA32238|XBXL10_1g17482	f2855282654c61d9a4a58f6775ec0abc	358	Pfam	PF13853	Olfactory receptor	85	357	8.90E-39	T	7/5/2026	IPR000725	Olfactory receptor	-	-
XBmRNA17231|XBXL10_1g9231	78beec97176934192524904bbe99623c	343	Pfam	PF13733	N-terminal region of glycosyl transferase group 7	75	207	1.80E-57	T	7/5/2026	IPR027995	"Galactosyltransferase, N-terminal"	-	-
XBmRNA17231|XBXL10_1g9231	78beec97176934192524904bbe99623c	343	Pfam	PF02709	N-terminal domain of galactosyltransferase	212	288	7.90E-27	T	7/5/2026	IPR027791	"Galactosyltransferase, C-terminal"	-	-
XBmRNA18157|XBXL10_1g9713	bb423fdeb3f69dbbc101e6356cdbc7d5	794	Pfam	PF15663	Zinc-finger containing family	1	104	7.70E-52	T	7/5/2026	IPR041686	Zinc-finger CCCH domain	-	-
XBmRNA27393|XBXL10_1g14641	62b58506ad729600ebd7067d2bc231f4	4493	Pfam	PF12777	Microtubule-binding stalk of dynein motor	3072	3399	2.40E-48	T	7/5/2026	IPR024743	"Dynein heavy chain, coiled coil stalk"	-	-
XBmRNA27393|XBXL10_1g14641	62b58506ad729600ebd7067d2bc231f4	4493	Pfam	PF08385	"Dynein heavy chain, N-terminal region 1"	227	789	2.20E-149	T	7/5/2026	IPR013594	"Dynein heavy chain, tail"	-	-
XBmRNA27393|XBXL10_1g14641	62b58506ad729600ebd7067d2bc231f4	4493	Pfam	PF12775	P-loop containing dynein motor region	2443	2623	1.10E-73	T	7/5/2026	-	-	-	-
XBmRNA27393|XBXL10_1g14641	62b58506ad729600ebd7067d2bc231f4	4493	Pfam	PF17852	Dynein heavy chain AAA lid domain	2319	2437	1.30E-29	T	7/5/2026	IPR041466	"Dynein heavy chain, AAA 5 extension domain"	-	-
XBmRNA27393|XBXL10_1g14641	62b58506ad729600ebd7067d2bc231f4	4493	Pfam	PF12774	Hydrolytic ATP binding site of dynein motor region	1831	2157	9.80E-149	T	7/5/2026	IPR035699	"Dynein heavy chain, hydrolytic ATP-binding dynein motor region"	-	-
XBmRNA27393|XBXL10_1g14641	62b58506ad729600ebd7067d2bc231f4	4493	Pfam	PF25007	Dynein axonemal heavy chain 2/5/8 coiled-coil	1100	1216	3.10E-33	T	7/5/2026	IPR056759	"Dynein axonemal heavy chain 2/5/8, coiled-coil domain"	-	-
XBmRNA27393|XBXL10_1g14641	62b58506ad729600ebd7067d2bc231f4	4493	Pfam	PF08393	"Dynein heavy chain, N-terminal region 2"	1287	1694	2.40E-142	T	7/5/2026	IPR013602	"Dynein heavy chain, linker"	-	-
XBmRNA27393|XBXL10_1g14641	62b58506ad729600ebd7067d2bc231f4	4493	Pfam	PF03028	Dynein heavy chain region D6 P-loop domain	3899	4011	3.70E-42	T	7/5/2026	IPR004273	"Dynein heavy chain, D6 P-loop domain"	-	-
XBmRNA27393|XBXL10_1g14641	62b58506ad729600ebd7067d2bc231f4	4493	Pfam	PF12780	P-loop containing dynein motor region D4	2799	3058	4.70E-99	T	7/5/2026	IPR024317	"Dynein heavy chain, AAA module D4"	-	-
XBmRNA27393|XBXL10_1g14641	62b58506ad729600ebd7067d2bc231f4	4493	Pfam	PF18198	Dynein heavy chain AAA lid domain	4044	4182	1.60E-48	T	7/5/2026	IPR041658	"Dynein heavy chain, AAA lid domain"	-	-
XBmRNA27393|XBXL10_1g14641	62b58506ad729600ebd7067d2bc231f4	4493	Pfam	PF12781	ATP-binding dynein motor region	3430	3651	1.40E-86	T	7/5/2026	IPR035706	"Dynein heavy chain, ATP-binding dynein motor region"	-	-
XBmRNA27393|XBXL10_1g14641	62b58506ad729600ebd7067d2bc231f4	4493	Pfam	PF18199	Dynein heavy chain C-terminal domain	4189	4489	7.10E-100	T	7/5/2026	IPR041228	"Dynein heavy chain, C-terminal domain"	-	-
XBmRNA27393|XBXL10_1g14641	62b58506ad729600ebd7067d2bc231f4	4493	Pfam	PF17857	AAA+ lid domain	2659	2743	3.20E-14	T	7/5/2026	IPR041589	"Dynein heavy chain 3, AAA+ lid domain"	-	-
XBmRNA64335|XBXL10_1g34112	267201ce1f0f2ad67e32e6016d5a310c	495	Pfam	PF01490	Transmembrane amino acid transporter protein	64	481	1.30E-80	T	7/5/2026	IPR013057	"Amino acid transporter, transmembrane domain"	-	-
XBmRNA37149|XBXL10_1g20062	1e4c1798ad09f8af0e1f3c4c7cea127e	698	Pfam	PF08357	SEFIR domain	493	648	1.90E-27	T	7/5/2026	IPR013568	SEFIR domain	-	-
XBmRNA37149|XBXL10_1g20062	1e4c1798ad09f8af0e1f3c4c7cea127e	698	Pfam	PF15037	Interleukin-17 receptor extracellular region	229	445	3.40E-17	T	7/5/2026	IPR027841	"Interleukin-17 receptor C/E, N-terminal"	-	-
XBmRNA46363|XBXL10_1g24842	f5e769d489ecb816e1e9c14f7ca0a84b	216	Pfam	PF14554	VEGF heparin-binding domain	162	216	2.00E-23	T	7/5/2026	IPR027928	"Vascular endothelial growth factor, heparin-binding domain"	-	-
XBmRNA46363|XBXL10_1g24842	f5e769d489ecb816e1e9c14f7ca0a84b	216	Pfam	PF00341	PDGF/VEGF domain	52	130	1.60E-22	T	7/5/2026	IPR000072	PDGF/VEGF domain	-	-
XBmRNA46363|XBXL10_1g24842	f5e769d489ecb816e1e9c14f7ca0a84b	216	Pfam	PF27240	"Vascular endothelial growth factor A, long form-like domain"	11	50	8.30E-14	T	7/5/2026	-	-	-	-
XBmRNA75965|XBXL10_1g40405	f0a16b6f0b3f6ba801159993ad484ed6	731	Pfam	PF00169	PH domain	48	140	1.50E-07	T	7/5/2026	IPR001849	Pleckstrin homology domain	-	-
XBmRNA75965|XBXL10_1g40405	f0a16b6f0b3f6ba801159993ad484ed6	731	Pfam	PF01237	Oxysterol-binding protein	364	668	1.20E-61	T	7/5/2026	IPR000648	Oxysterol-binding protein	-	-
XBmRNA20797|XBXL10_1g11049	7cdd63bc32ff84d1917a9392fc8852ab	177	Pfam	PF00069	Protein kinase domain	11	159	1.10E-30	T	7/5/2026	IPR000719	Protein kinase domain	-	-
XBmRNA49196|XBXL10_1g26318	fdf97677ca6129883f11275206515688	349	Pfam	PF23058	"ZCCHC3, second RNA-binding domain"	111	169	8.60E-04	T	7/5/2026	IPR057811	"Zinc finger CCHC domain-containing protein 3, second RNA-binding domain"	-	-
XBmRNA49196|XBXL10_1g26318	fdf97677ca6129883f11275206515688	349	Pfam	PF23057	"ZCCHC3, first RNA-binding domain"	16	92	0.0037	T	7/5/2026	IPR057810	"Zinc finger CCHC domain-containing protein 3, first RNA-binding domain"	-	-
XBmRNA4193|XBXL10_1g2394	d50dde40b6549ed5b07a1228bb491985	215	Pfam	PF00071	Ras family	8	168	1.60E-60	T	7/5/2026	IPR001806	Small GTPase	-	-
XBmRNA15979|XBXL10_1g8442	7b0432680783d3d667963f8d3f357085	522	Pfam	PF00076	RNA recognition motif	83	147	4.60E-13	T	7/5/2026	IPR000504	RNA recognition motif domain	-	-
XBmRNA15979|XBXL10_1g8442	7b0432680783d3d667963f8d3f357085	522	Pfam	PF00076	RNA recognition motif	157	216	5.30E-11	T	7/5/2026	IPR000504	RNA recognition motif domain	-	-
XBmRNA15979|XBXL10_1g8442	7b0432680783d3d667963f8d3f357085	522	Pfam	PF08075	NOPS (NUC059) domain	228	279	8.10E-24	T	7/5/2026	IPR012975	NOPS	-	-
XBmRNA22795|XBXL10_1g12181	373ae58cdeb5991b164e020d431c2cbe	835	Pfam	PF26116	FAM13A-like domain	758	829	3.10E-21	T	7/5/2026	IPR059029	FAM13A-like domain	-	-
XBmRNA22795|XBXL10_1g12181	373ae58cdeb5991b164e020d431c2cbe	835	Pfam	PF00620	RhoGAP domain	38	183	1.20E-32	T	7/5/2026	IPR000198	Rho GTPase-activating protein domain	-	-
XBgroup253	6fda787377eb247a2c48a1b7cd885192	392	Pfam	PF02769	"AIR synthase related protein, C-terminal domain"	193	366	3.80E-17	T	7/5/2026	IPR010918	"PurM-like, C-terminal domain"	-	-
XBgroup253	6fda787377eb247a2c48a1b7cd885192	392	Pfam	PF00586	"AIR synthase related protein, N-terminal domain"	69	170	1.80E-11	T	7/5/2026	IPR016188	"PurM-like, N-terminal domain"	-	-
XBmRNA45091|XBXL10_1g24103	31567d347e03d221f008b48d190665f2	785	Pfam	PF07701	Heme NO binding associated	280	469	5.60E-42	T	7/5/2026	IPR011645	Haem NO binding associated	-	-
XBmRNA45091|XBXL10_1g24103	31567d347e03d221f008b48d190665f2	785	Pfam	PF07700	Haem-NO-binding	21	181	6.30E-48	T	7/5/2026	IPR011644	Heme NO-binding	-	-
XBmRNA45091|XBXL10_1g24103	31567d347e03d221f008b48d190665f2	785	Pfam	PF00211	Adenylate and Guanylate cyclase catalytic domain	476	657	7.30E-67	T	7/5/2026	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	-	-
XBmRNA79203|XBXL10_1g42134	6ed05536352fc3792223939c3de971d2	378	Pfam	PF09311	Rabaptin-like protein	86	192	3.80E-06	T	7/5/2026	IPR015390	"Rabaptin, GTPase-Rab5 binding domain"	-	-
XBmRNA79203|XBXL10_1g42134	6ed05536352fc3792223939c3de971d2	378	Pfam	PF09311	Rabaptin-like protein	204	355	5.40E-25	T	7/5/2026	IPR015390	"Rabaptin, GTPase-Rab5 binding domain"	-	-
XBmRNA38892|XBXL10_1g21023	a5f528f1d27c5cf5431b735e831a1e1a	927	Pfam	PF04547	Calcium-activated chloride channel	304	881	1.80E-162	T	7/5/2026	IPR049452	"Anoctamin, transmembrane domain"	-	-
XBmRNA38892|XBXL10_1g21023	a5f528f1d27c5cf5431b735e831a1e1a	927	Pfam	PF16178	"Anoctamin, dimerisation domain"	86	301	1.20E-73	T	7/5/2026	IPR032394	"Anoctamin, dimerisation domain"	-	-
XBmRNA46521|XBXL10_1g24939	7a87e92abed5a0c94a0de74a4e14ce14	139	Pfam	PF03311	Cornichon protein	4	130	1.20E-42	T	7/5/2026	IPR003377	Cornichon	-	-
XBmRNA27022|XBXL10_1g14332	6fe3bedfc9b806bfd6d184c721695d9a	329	Pfam	PF03982	Diacylglycerol acyltransferase	34	327	1.40E-109	T	7/5/2026	IPR007130	Diacylglycerol acyltransferase	-	-
XBmRNA81560|XBXL10_1g43380	e09222339ab91b34d30dc4cf65c5d553	389	Pfam	PF00110	wnt family	48	389	2.30E-115	T	7/5/2026	IPR005817	Wnt	-	-
XBmRNA22505|XBXL10_1g12063	50a0919cd77e2f77760731ae52d99be5	454	Pfam	PF00564	PB1 domain	35	98	1.80E-05	T	7/5/2026	IPR000270	PB1 domain	-	-
XBmRNA22505|XBXL10_1g12063	50a0919cd77e2f77760731ae52d99be5	454	Pfam	PF16577	UBA domain	393	453	2.10E-30	T	7/5/2026	IPR033741	"Sequestosome-1, UBA domain"	-	-
XBmRNA22505|XBXL10_1g12063	50a0919cd77e2f77760731ae52d99be5	454	Pfam	PF00569	"Zinc finger, ZZ type"	120	162	6.80E-10	T	7/5/2026	IPR000433	"Zinc finger, ZZ-type"	-	-
XBmRNA16511|XBXL10_1g8810	39adafa077a0568ff3458e7b675a0d93	459	Pfam	PF00079	Serpin (serine protease inhibitor)	89	450	8.60E-96	T	7/5/2026	IPR023796	Serpin domain	-	-
XBmRNA79541|XBXL10_1g42314	0e2504e8e450d1da1a6e4c3ec923708d	785	Pfam	PF10393	Trimeric coiled-coil oligomerisation domain of matrilin	739	781	0.001	T	7/5/2026	IPR019466	"Matrilin, coiled-coil trimerisation domain"	-	-
XBmRNA79541|XBXL10_1g42314	0e2504e8e450d1da1a6e4c3ec923708d	785	Pfam	PF00092	von Willebrand factor type A domain	553	720	1.60E-54	T	7/5/2026	IPR002035	"von Willebrand factor, type A"	-	-
XBmRNA79541|XBXL10_1g42314	0e2504e8e450d1da1a6e4c3ec923708d	785	Pfam	PF00092	von Willebrand factor type A domain	119	290	1.50E-47	T	7/5/2026	IPR002035	"von Willebrand factor, type A"	-	-
XBmRNA79541|XBXL10_1g42314	0e2504e8e450d1da1a6e4c3ec923708d	785	Pfam	PF14670	Coagulation Factor Xa inhibitory site	468	503	1.10E-04	T	7/5/2026	-	-	-	-
XBmRNA79541|XBXL10_1g42314	0e2504e8e450d1da1a6e4c3ec923708d	785	Pfam	PF14670	Coagulation Factor Xa inhibitory site	427	462	6.10E-07	T	7/5/2026	-	-	-	-
